id_custo,id_chamado,custo,hora_da_ingestao
7227,1522,0.01466933,2025-11-25T18:28:00.190Z
7228,972,0.01466949,2025-11-25T18:28:00.190Z
7229,1117,0.01467050,2025-11-25T18:28:00.190Z
7230,21486,0.01467220,2025-11-25T18:28:00.190Z
7231,20846,0.01467287,2025-11-25T18:28:00.190Z
7232,292,0.01467761,2025-11-25T18:28:00.190Z
7233,24206,0.01467763,2025-11-25T18:28:00.190Z
7234,27827,0.01467808,2025-11-25T18:28:00.190Z
7235,16661,0.01467999,2025-11-25T18:28:00.190Z
7236,12395,0.01468236,2025-11-25T18:28:00.190Z
7237,26685,0.01468361,2025-11-25T18:28:00.190Z
7238,13591,0.01468398,2025-11-25T18:28:00.190Z
7239,15148,0.01468474,2025-11-25T18:28:00.190Z
7240,4184,0.01468806,2025-11-25T18:28:00.190Z
7241,16612,0.01468832,2025-11-25T18:28:00.190Z
7242,14427,0.01469003,2025-11-25T18:28:00.190Z
7243,10299,0.01469024,2025-11-25T18:28:00.190Z
7244,23094,0.01469874,2025-11-25T18:28:00.190Z
7245,4202,0.01469958,2025-11-25T18:28:00.190Z
7246,28920,0.01469987,2025-11-25T18:28:00.190Z
7247,16993,0.01470101,2025-11-25T18:28:00.190Z
7248,3134,0.01470212,2025-11-25T18:28:00.190Z
7249,26034,0.01470233,2025-11-25T18:28:00.190Z
7250,24912,0.01470707,2025-11-25T18:28:00.190Z
7251,25629,0.01470842,2025-11-25T18:28:00.190Z
7252,14731,0.01471296,2025-11-25T18:28:00.190Z
7253,9047,0.01471540,2025-11-25T18:28:00.190Z
7254,5392,0.01471600,2025-11-25T18:28:00.190Z
7255,29231,0.01471787,2025-11-25T18:28:00.190Z
7256,5411,0.01471912,2025-11-25T18:28:00.190Z
7257,1336,0.01472011,2025-11-25T18:28:00.190Z
7258,28913,0.01472512,2025-11-25T18:28:00.190Z
7259,17610,0.01472573,2025-11-25T18:28:00.190Z
7260,10641,0.01472820,2025-11-25T18:28:00.190Z
7261,26300,0.01473600,2025-11-25T18:28:00.190Z
7262,26365,0.01473801,2025-11-25T18:28:00.190Z
7263,27959,0.01474910,2025-11-25T18:28:00.190Z
7264,7917,0.01475207,2025-11-25T18:28:00.190Z
7265,27233,0.01475551,2025-11-25T18:28:00.190Z
7266,2140,0.01475591,2025-11-25T18:28:00.190Z
7267,10754,0.01475849,2025-11-25T18:28:00.190Z
7268,13078,0.01475919,2025-11-25T18:28:00.190Z
7269,19502,0.01475960,2025-11-25T18:28:00.190Z
7270,6710,0.01476097,2025-11-25T18:28:00.190Z
7271,9774,0.01476578,2025-11-25T18:28:00.190Z
7272,22592,0.01476960,2025-11-25T18:28:00.190Z
7273,16579,0.01477005,2025-11-25T18:28:00.190Z
7274,14776,0.01478103,2025-11-25T18:28:00.190Z
7275,551,0.01478342,2025-11-25T18:28:00.190Z
7276,4605,0.01478558,2025-11-25T18:28:00.190Z
7277,22720,0.01478627,2025-11-25T18:28:00.190Z
7278,3628,0.01479151,2025-11-25T18:28:00.190Z
7279,1941,0.01479348,2025-11-25T18:28:00.190Z
7280,29548,0.01479448,2025-11-25T18:28:00.190Z
7281,2368,0.01479511,2025-11-25T18:28:00.190Z
7282,11518,0.01479654,2025-11-25T18:28:00.190Z
7283,24297,0.01480467,2025-11-25T18:28:00.190Z
7284,2891,0.01480519,2025-11-25T18:28:00.190Z
7285,21395,0.01480644,2025-11-25T18:28:00.190Z
7286,22860,0.01480654,2025-11-25T18:28:00.190Z
7287,28787,0.01480768,2025-11-25T18:28:00.190Z
7288,5543,0.01480781,2025-11-25T18:28:00.190Z
7289,3471,0.01481614,2025-11-25T18:28:00.190Z
7290,15649,0.01481677,2025-11-25T18:28:00.190Z
7291,29720,0.01481856,2025-11-25T18:28:00.190Z
7292,28105,0.01482127,2025-11-25T18:28:00.190Z
7293,13932,0.01482492,2025-11-25T18:28:00.190Z
7294,27885,0.01482603,2025-11-25T18:28:00.190Z
7295,4741,0.01482793,2025-11-25T18:28:00.190Z
7296,8188,0.01482873,2025-11-25T18:28:00.190Z
7297,28261,0.01483474,2025-11-25T18:28:00.190Z
7298,13408,0.01483526,2025-11-25T18:28:00.190Z
7299,12910,0.01484109,2025-11-25T18:28:00.190Z
7300,10949,0.01484563,2025-11-25T18:28:00.190Z
7301,19037,0.01484575,2025-11-25T18:28:00.190Z
7302,9399,0.01484762,2025-11-25T18:28:00.190Z
7303,21478,0.01484807,2025-11-25T18:28:00.190Z
7304,6513,0.01484864,2025-11-25T18:28:00.190Z
7305,10001,0.01484976,2025-11-25T18:28:00.190Z
7306,2658,0.01485343,2025-11-25T18:28:00.190Z
7307,16474,0.01486022,2025-11-25T18:28:00.190Z
7308,29442,0.01486091,2025-11-25T18:28:00.190Z
7309,15147,0.01487251,2025-11-25T18:28:00.190Z
7310,18687,0.01487452,2025-11-25T18:28:00.190Z
7311,23831,0.01487877,2025-11-25T18:28:00.190Z
7312,6248,0.01488072,2025-11-25T18:28:00.190Z
7313,27671,0.01488540,2025-11-25T18:28:00.190Z
7314,22414,0.01489106,2025-11-25T18:28:00.190Z
7315,15983,0.01489183,2025-11-25T18:28:00.190Z
7316,5699,0.01489727,2025-11-25T18:28:00.190Z
7317,9175,0.01489749,2025-11-25T18:28:00.190Z
7318,1754,0.01489776,2025-11-25T18:28:00.190Z
7319,18728,0.01490186,2025-11-25T18:28:00.190Z
7320,17766,0.01490391,2025-11-25T18:28:00.190Z
7321,8997,0.01490523,2025-11-25T18:28:00.190Z
7322,27790,0.01490690,2025-11-25T18:28:00.190Z
7323,16347,0.01491004,2025-11-25T18:28:00.190Z
7324,23394,0.01491009,2025-11-25T18:28:00.190Z
7325,10718,0.01491317,2025-11-25T18:28:00.190Z
7326,28243,0.01491658,2025-11-25T18:28:00.190Z
7327,23562,0.01491811,2025-11-25T18:28:00.190Z
7328,4999,0.01491827,2025-11-25T18:28:00.190Z
7329,5567,0.01491980,2025-11-25T18:28:00.190Z
7330,20438,0.01492391,2025-11-25T18:28:00.190Z
7331,3025,0.01492448,2025-11-25T18:28:00.190Z
7332,1270,0.01492782,2025-11-25T18:28:00.190Z
7333,7153,0.01492811,2025-11-25T18:28:00.190Z
7334,27145,0.01492839,2025-11-25T18:28:00.190Z
7335,19261,0.01492843,2025-11-25T18:28:00.190Z
7336,13907,0.01494256,2025-11-25T18:28:00.190Z
7337,27719,0.01495078,2025-11-25T18:28:00.190Z
7338,23069,0.01495455,2025-11-25T18:28:00.190Z
7339,10595,0.01495609,2025-11-25T18:28:00.190Z
7340,9291,0.01495611,2025-11-25T18:28:00.190Z
7341,13497,0.01495662,2025-11-25T18:28:00.190Z
7342,2261,0.01495705,2025-11-25T18:28:00.190Z
7343,1189,0.01495831,2025-11-25T18:28:00.190Z
7344,2213,0.01496746,2025-11-25T18:28:00.190Z
7345,29797,0.01496747,2025-11-25T18:28:00.190Z
7346,17639,0.01497334,2025-11-25T18:28:00.190Z
7347,29104,0.01497502,2025-11-25T18:28:00.190Z
7348,18267,0.01497597,2025-11-25T18:28:00.190Z
7349,2012,0.01498096,2025-11-25T18:28:00.190Z
7350,14353,0.01498603,2025-11-25T18:28:00.190Z
7351,26309,0.01498761,2025-11-25T18:28:00.190Z
7352,13786,0.01499066,2025-11-25T18:28:00.190Z
7353,28294,0.01499241,2025-11-25T18:28:00.190Z
7354,338,0.01500011,2025-11-25T18:28:00.190Z
7355,24411,0.01500291,2025-11-25T18:28:00.190Z
7356,26311,0.01500462,2025-11-25T18:28:00.190Z
7357,17019,0.01501753,2025-11-25T18:28:00.190Z
7358,753,0.01501794,2025-11-25T18:28:00.190Z
7359,14378,0.01502019,2025-11-25T18:28:00.190Z
7360,14965,0.01502377,2025-11-25T18:28:00.190Z
7361,3935,0.01502695,2025-11-25T18:28:00.190Z
7362,19600,0.01502880,2025-11-25T18:28:00.190Z
7363,3725,0.01503117,2025-11-25T18:28:00.190Z
7364,5859,0.01503121,2025-11-25T18:28:00.190Z
7365,4040,0.01503771,2025-11-25T18:28:00.190Z
7366,13461,0.01503941,2025-11-25T18:28:00.190Z
7367,4996,0.01504150,2025-11-25T18:28:00.190Z
7368,8487,0.01504307,2025-11-25T18:28:00.190Z
7369,16059,0.01504613,2025-11-25T18:28:00.190Z
7370,6863,0.01505447,2025-11-25T18:28:00.190Z
7371,14037,0.01505508,2025-11-25T18:28:00.190Z
7372,29561,0.01505870,2025-11-25T18:28:00.190Z
7373,24322,0.01506047,2025-11-25T18:28:00.190Z
7374,19815,0.01506704,2025-11-25T18:28:00.190Z
7375,24812,0.01506711,2025-11-25T18:28:00.190Z
7376,22911,0.01507234,2025-11-25T18:28:00.190Z
7377,20050,0.01507308,2025-11-25T18:28:00.190Z
7378,22783,0.01507346,2025-11-25T18:28:00.190Z
7379,25914,0.01507494,2025-11-25T18:28:00.190Z
7380,10495,0.01508251,2025-11-25T18:28:00.190Z
7381,12334,0.01508337,2025-11-25T18:28:00.190Z
7382,24614,0.01509002,2025-11-25T18:28:00.190Z
7383,10350,0.01509092,2025-11-25T18:28:00.190Z
7384,10746,0.01509220,2025-11-25T18:28:00.190Z
7385,17922,0.01509672,2025-11-25T18:28:00.190Z
7386,25000,0.01509799,2025-11-25T18:28:00.190Z
7387,4627,0.01510312,2025-11-25T18:28:00.190Z
7388,24900,0.01510416,2025-11-25T18:28:00.190Z
7389,14127,0.01510488,2025-11-25T18:28:00.190Z
7390,20417,0.01511042,2025-11-25T18:28:00.190Z
7391,6705,0.01511133,2025-11-25T18:28:00.190Z
7392,20462,0.01511970,2025-11-25T18:28:00.190Z
7393,19705,0.01512045,2025-11-25T18:28:00.190Z
7394,20788,0.01513030,2025-11-25T18:28:00.190Z
7395,376,0.01513390,2025-11-25T18:28:00.190Z
7396,25729,0.01514558,2025-11-25T18:28:00.190Z
7397,22900,0.01514639,2025-11-25T18:28:00.190Z
7398,13220,0.01514837,2025-11-25T18:28:00.190Z
7399,29258,0.01515121,2025-11-25T18:28:00.190Z
7400,11644,0.01516012,2025-11-25T18:28:00.190Z
7401,27533,0.01516146,2025-11-25T18:28:00.190Z
7402,8023,0.01516743,2025-11-25T18:28:00.190Z
7403,16904,0.01516829,2025-11-25T18:28:00.190Z
7404,13993,0.01517503,2025-11-25T18:28:00.190Z
7405,1018,0.01517549,2025-11-25T18:28:00.190Z
7406,23360,0.01517786,2025-11-25T18:28:00.190Z
7407,12060,0.01518915,2025-11-25T18:28:00.190Z
7408,28241,0.01520027,2025-11-25T18:28:00.190Z
7409,15284,0.01520686,2025-11-25T18:28:00.190Z
7410,535,0.01521891,2025-11-25T18:28:00.190Z
7411,7914,0.01522023,2025-11-25T18:28:00.190Z
7412,7601,0.01522070,2025-11-25T18:28:00.190Z
7413,20762,0.01522206,2025-11-25T18:28:00.190Z
7414,15873,0.01522265,2025-11-25T18:28:00.190Z
7415,11868,0.01522775,2025-11-25T18:28:00.190Z
7416,20698,0.01522867,2025-11-25T18:28:00.190Z
7417,24997,0.01523193,2025-11-25T18:28:00.190Z
7418,28934,0.01524023,2025-11-25T18:28:00.190Z
7419,14263,0.01524154,2025-11-25T18:28:00.190Z
7420,15494,0.01524298,2025-11-25T18:28:00.190Z
7421,22425,0.01524359,2025-11-25T18:28:00.190Z
7422,27395,0.01524505,2025-11-25T18:28:00.190Z
7423,2913,0.01524820,2025-11-25T18:28:00.190Z
7424,17768,0.01524986,2025-11-25T18:28:00.190Z
7425,23428,0.01525164,2025-11-25T18:28:00.190Z
7426,23538,0.01525388,2025-11-25T18:28:00.190Z
7427,21562,0.01525699,2025-11-25T18:28:00.190Z
7428,13933,0.01526377,2025-11-25T18:28:00.190Z
7429,1326,0.01526563,2025-11-25T18:28:00.190Z
7430,20377,0.01526874,2025-11-25T18:28:00.190Z
7431,18877,0.01527188,2025-11-25T18:28:00.190Z
7432,7758,0.01527245,2025-11-25T18:28:00.190Z
7433,18685,0.01527272,2025-11-25T18:28:00.190Z
7434,5960,0.01527914,2025-11-25T18:28:00.190Z
7435,25512,0.01528170,2025-11-25T18:28:00.190Z
7436,14971,0.01528319,2025-11-25T18:28:00.190Z
7437,15487,0.01529111,2025-11-25T18:28:00.190Z
7438,11678,0.01529460,2025-11-25T18:28:00.190Z
7439,27465,0.01529600,2025-11-25T18:28:00.190Z
7440,10404,0.01530067,2025-11-25T18:28:00.190Z
7441,5372,0.01530145,2025-11-25T18:28:00.190Z
7442,24148,0.01530164,2025-11-25T18:28:00.190Z
7443,23423,0.01530337,2025-11-25T18:28:00.190Z
7444,22943,0.01530359,2025-11-25T18:28:00.190Z
7445,19703,0.01530745,2025-11-25T18:28:00.190Z
7446,16000,0.01530993,2025-11-25T18:28:00.190Z
7447,19790,0.01531122,2025-11-25T18:28:00.190Z
7448,27400,0.01531286,2025-11-25T18:28:00.190Z
7449,25616,0.01531379,2025-11-25T18:28:00.190Z
7450,12062,0.01531486,2025-11-25T18:28:00.190Z
7451,4384,0.01531702,2025-11-25T18:28:00.190Z
7452,18327,0.01531809,2025-11-25T18:28:00.190Z
7453,23913,0.01532009,2025-11-25T18:28:00.190Z
7454,9863,0.01532092,2025-11-25T18:28:00.190Z
7455,2468,0.01532591,2025-11-25T18:28:00.190Z
7456,29919,0.01533401,2025-11-25T18:28:00.190Z
7457,24383,0.01533403,2025-11-25T18:28:00.190Z
7458,6945,0.01534109,2025-11-25T18:28:00.190Z
7459,9852,0.01534588,2025-11-25T18:28:00.190Z
7460,13565,0.01534866,2025-11-25T18:28:00.190Z
7461,18802,0.01534987,2025-11-25T18:28:00.190Z
7462,13831,0.01535459,2025-11-25T18:28:00.190Z
7463,21075,0.01535515,2025-11-25T18:28:00.190Z
7464,7256,0.01535749,2025-11-25T18:28:00.190Z
7465,12685,0.01535929,2025-11-25T18:28:00.190Z
7466,15892,0.01536338,2025-11-25T18:28:00.190Z
7467,24364,0.01536803,2025-11-25T18:28:00.190Z
7468,29495,0.01536949,2025-11-25T18:28:00.190Z
7469,19910,0.01537290,2025-11-25T18:28:00.190Z
7470,12681,0.01537317,2025-11-25T18:28:00.190Z
7471,17324,0.01537636,2025-11-25T18:28:00.190Z
7472,23434,0.01537698,2025-11-25T18:28:00.190Z
7473,610,0.01537775,2025-11-25T18:28:00.190Z
7474,7049,0.01538088,2025-11-25T18:28:00.190Z
7475,25591,0.01538090,2025-11-25T18:28:00.190Z
7476,24336,0.01539124,2025-11-25T18:28:00.190Z
7477,990,0.01539582,2025-11-25T18:28:00.190Z
7478,27430,0.01540008,2025-11-25T18:28:00.190Z
7479,25391,0.01540180,2025-11-25T18:28:00.190Z
7480,8882,0.01540285,2025-11-25T18:28:00.190Z
7481,7853,0.01541205,2025-11-25T18:28:00.190Z
7482,16486,0.01541761,2025-11-25T18:28:00.190Z
7483,24836,0.01542098,2025-11-25T18:28:00.190Z
7484,24678,0.01542194,2025-11-25T18:28:00.190Z
7485,5313,0.01542377,2025-11-25T18:28:00.190Z
7486,27631,0.01542545,2025-11-25T18:28:00.190Z
7487,11602,0.01542785,2025-11-25T18:28:00.190Z
7488,12992,0.01542948,2025-11-25T18:28:00.190Z
7489,15080,0.01543077,2025-11-25T18:28:00.190Z
7490,22873,0.01543114,2025-11-25T18:28:00.190Z
7491,4680,0.01543633,2025-11-25T18:28:00.190Z
7492,1224,0.01543752,2025-11-25T18:28:00.190Z
7493,18102,0.01544518,2025-11-25T18:28:00.190Z
7494,27128,0.01544896,2025-11-25T18:28:00.190Z
7495,3504,0.01545000,2025-11-25T18:28:00.190Z
7496,8967,0.01545054,2025-11-25T18:28:00.190Z
7497,29766,0.01546087,2025-11-25T18:28:00.190Z
7498,4047,0.01546190,2025-11-25T18:28:00.190Z
7499,9355,0.01547514,2025-11-25T18:28:00.190Z
7500,12293,0.01547714,2025-11-25T18:28:00.190Z
7501,12120,0.01547937,2025-11-25T18:28:00.190Z
7502,27546,0.01548201,2025-11-25T18:28:00.190Z
7503,16260,0.01548250,2025-11-25T18:28:00.190Z
7504,12795,0.01548326,2025-11-25T18:28:00.190Z
7505,12497,0.01548544,2025-11-25T18:28:00.190Z
7506,8542,0.01548831,2025-11-25T18:28:00.190Z
7507,17377,0.01548833,2025-11-25T18:28:00.190Z
7508,22201,0.01549272,2025-11-25T18:28:00.190Z
7509,8549,0.01549370,2025-11-25T18:28:00.190Z
7510,1695,0.01549373,2025-11-25T18:28:00.190Z
7511,15340,0.01550578,2025-11-25T18:28:00.190Z
7512,21921,0.01550617,2025-11-25T18:28:00.190Z
7513,12868,0.01551398,2025-11-25T18:28:00.190Z
7514,8239,0.01551624,2025-11-25T18:28:00.190Z
7515,22983,0.01552430,2025-11-25T18:28:00.190Z
7516,20369,0.01552439,2025-11-25T18:28:00.190Z
7517,29845,0.01552548,2025-11-25T18:28:00.190Z
7518,5067,0.01552620,2025-11-25T18:28:00.190Z
7519,16052,0.01552652,2025-11-25T18:28:00.190Z
7520,11107,0.01553243,2025-11-25T18:28:00.190Z
7521,19577,0.01553314,2025-11-25T18:28:00.190Z
7522,28767,0.01553671,2025-11-25T18:28:00.190Z
7523,25828,0.01553765,2025-11-25T18:28:00.190Z
7524,4460,0.01553806,2025-11-25T18:28:00.190Z
7525,26707,0.01553821,2025-11-25T18:28:00.190Z
7526,18972,0.01553928,2025-11-25T18:28:00.190Z
7527,20245,0.01554476,2025-11-25T18:28:00.190Z
7528,2819,0.01554577,2025-11-25T18:28:00.190Z
7529,28250,0.01555011,2025-11-25T18:28:00.190Z
7530,7043,0.01555229,2025-11-25T18:28:00.190Z
7531,19685,0.01555425,2025-11-25T18:28:00.190Z
7532,8406,0.01555473,2025-11-25T18:28:00.190Z
7533,21489,0.01556262,2025-11-25T18:28:00.190Z
7534,1028,0.01556317,2025-11-25T18:28:00.190Z
7535,19603,0.01557017,2025-11-25T18:28:00.190Z
7536,24005,0.01557521,2025-11-25T18:28:00.190Z
7537,12635,0.01557835,2025-11-25T18:28:00.190Z
7538,29729,0.01558367,2025-11-25T18:28:00.190Z
7539,14950,0.01558420,2025-11-25T18:28:00.190Z
7540,21577,0.01558790,2025-11-25T18:28:00.190Z
7541,17818,0.01559283,2025-11-25T18:28:00.190Z
7542,10540,0.01559419,2025-11-25T18:28:00.190Z
7543,3752,0.01559841,2025-11-25T18:28:00.190Z
7544,7013,0.01560003,2025-11-25T18:28:00.190Z
7545,21387,0.01560260,2025-11-25T18:28:00.190Z
7546,29647,0.01560279,2025-11-25T18:28:00.190Z
7547,21548,0.01560981,2025-11-25T18:28:00.190Z
7548,701,0.01561118,2025-11-25T18:28:00.190Z
7549,22576,0.01561185,2025-11-25T18:28:00.190Z
7550,26282,0.01561198,2025-11-25T18:28:00.190Z
7551,25509,0.01561520,2025-11-25T18:28:00.190Z
7552,19570,0.01561798,2025-11-25T18:28:00.190Z
7553,16613,0.01562099,2025-11-25T18:28:00.190Z
7554,24579,0.01562148,2025-11-25T18:28:00.190Z
7555,5572,0.01562153,2025-11-25T18:28:00.190Z
7556,136,0.01562499,2025-11-25T18:28:00.190Z
7557,4487,0.01563113,2025-11-25T18:28:00.190Z
7558,26152,0.01563392,2025-11-25T18:28:00.190Z
7559,16393,0.01563410,2025-11-25T18:28:00.190Z
7560,24279,0.01563740,2025-11-25T18:28:00.190Z
7561,6080,0.01563899,2025-11-25T18:28:00.190Z
7562,24119,0.01564463,2025-11-25T18:28:00.190Z
7563,18812,0.01564502,2025-11-25T18:28:00.190Z
7564,7669,0.01564986,2025-11-25T18:28:00.190Z
7565,9651,0.01565458,2025-11-25T18:28:00.190Z
7566,13734,0.01565528,2025-11-25T18:28:00.190Z
7567,942,0.01565725,2025-11-25T18:28:00.190Z
7568,14181,0.01565801,2025-11-25T18:28:00.190Z
7569,18361,0.01565819,2025-11-25T18:28:00.190Z
7570,23155,0.01566059,2025-11-25T18:28:00.190Z
7571,19599,0.01566191,2025-11-25T18:28:00.190Z
7572,14535,0.01566417,2025-11-25T18:28:00.190Z
7573,21435,0.01566700,2025-11-25T18:28:00.190Z
7574,22336,0.01566892,2025-11-25T18:28:00.190Z
7575,5698,0.01567331,2025-11-25T18:28:00.190Z
7576,6549,0.01567677,2025-11-25T18:28:00.190Z
7577,21127,0.01569050,2025-11-25T18:28:00.190Z
7578,2143,0.01569072,2025-11-25T18:28:00.190Z
7579,19713,0.01569312,2025-11-25T18:28:00.190Z
7580,10948,0.01569882,2025-11-25T18:28:00.190Z
7581,24647,0.01569936,2025-11-25T18:28:00.190Z
7582,13747,0.01570085,2025-11-25T18:28:00.190Z
7583,14162,0.01570192,2025-11-25T18:28:00.190Z
7584,15046,0.01570394,2025-11-25T18:28:00.190Z
7585,9746,0.01570632,2025-11-25T18:28:00.190Z
7586,24568,0.01570905,2025-11-25T18:28:00.190Z
7587,27511,0.01570959,2025-11-25T18:28:00.190Z
7588,5369,0.01571068,2025-11-25T18:28:00.190Z
7589,15414,0.01571875,2025-11-25T18:28:00.190Z
7590,13510,0.01572998,2025-11-25T18:28:00.190Z
7591,9082,0.01573234,2025-11-25T18:28:00.190Z
7592,6817,0.01573524,2025-11-25T18:28:00.190Z
7593,22467,0.01573810,2025-11-25T18:28:00.190Z
7594,10089,0.01573863,2025-11-25T18:28:00.190Z
7595,1547,0.01573888,2025-11-25T18:28:00.190Z
7596,20491,0.01574229,2025-11-25T18:28:00.190Z
7597,24349,0.01575208,2025-11-25T18:28:00.190Z
7598,24877,0.01575408,2025-11-25T18:28:00.190Z
7599,24497,0.01575427,2025-11-25T18:28:00.190Z
7600,24914,0.01575756,2025-11-25T18:28:00.190Z
7601,3266,0.01576328,2025-11-25T18:28:00.190Z
7602,1003,0.01576836,2025-11-25T18:28:00.190Z
7603,21502,0.01576986,2025-11-25T18:28:00.190Z
7604,28526,0.01577400,2025-11-25T18:28:00.190Z
7605,25951,0.01577454,2025-11-25T18:28:00.190Z
7606,26098,0.01578001,2025-11-25T18:28:00.190Z
7607,1379,0.01579250,2025-11-25T18:28:00.190Z
7608,27911,0.01579529,2025-11-25T18:28:00.190Z
7609,10051,0.01581285,2025-11-25T18:28:00.190Z
7610,22590,0.01581890,2025-11-25T18:28:00.190Z
7611,19263,0.01582470,2025-11-25T18:28:00.190Z
7612,25959,0.01582474,2025-11-25T18:28:00.190Z
7613,20422,0.01582633,2025-11-25T18:28:00.190Z
7614,29382,0.01582962,2025-11-25T18:28:00.190Z
7615,25174,0.01583467,2025-11-25T18:28:00.190Z
7616,26648,0.01583786,2025-11-25T18:28:00.190Z
7617,13553,0.01584192,2025-11-25T18:28:00.190Z
7618,3006,0.01584420,2025-11-25T18:28:00.190Z
7619,25633,0.01584627,2025-11-25T18:28:00.190Z
7620,22707,0.01584640,2025-11-25T18:28:00.190Z
7621,6013,0.01584685,2025-11-25T18:28:00.190Z
7622,11681,0.01584726,2025-11-25T18:28:00.190Z
7623,21734,0.01584821,2025-11-25T18:28:00.190Z
7624,11409,0.01584915,2025-11-25T18:28:00.190Z
7625,18474,0.01584926,2025-11-25T18:28:00.190Z
7626,20146,0.01584935,2025-11-25T18:28:00.190Z
7627,4935,0.01585058,2025-11-25T18:28:00.190Z
7628,27422,0.01585077,2025-11-25T18:28:00.190Z
7629,263,0.01585626,2025-11-25T18:28:00.190Z
7630,29157,0.01586279,2025-11-25T18:28:00.190Z
7631,23300,0.01586984,2025-11-25T18:28:00.190Z
7632,11001,0.01587058,2025-11-25T18:28:00.190Z
7633,26106,0.01587345,2025-11-25T18:28:00.190Z
7634,28637,0.01587532,2025-11-25T18:28:00.190Z
7635,7997,0.01588413,2025-11-25T18:28:00.190Z
7636,3418,0.01588899,2025-11-25T18:28:00.190Z
7637,26383,0.01589113,2025-11-25T18:28:00.190Z
7638,710,0.01589614,2025-11-25T18:28:00.190Z
7639,3438,0.01590664,2025-11-25T18:28:00.190Z
7640,15707,0.01590752,2025-11-25T18:28:00.190Z
7641,11184,0.01590953,2025-11-25T18:28:00.190Z
7642,27327,0.01591945,2025-11-25T18:28:00.190Z
7643,4857,0.01592051,2025-11-25T18:28:00.190Z
7644,20229,0.01592066,2025-11-25T18:28:00.190Z
7645,26277,0.01592800,2025-11-25T18:28:00.190Z
7646,11679,0.01593186,2025-11-25T18:28:00.190Z
7647,4195,0.01593223,2025-11-25T18:28:00.190Z
7648,29979,0.01593498,2025-11-25T18:28:00.190Z
7649,3743,0.01594374,2025-11-25T18:28:00.190Z
7650,12206,0.01594483,2025-11-25T18:28:00.190Z
7651,5083,0.01594939,2025-11-25T18:28:00.190Z
7652,27845,0.01595038,2025-11-25T18:28:00.190Z
7653,908,0.01595504,2025-11-25T18:28:00.190Z
7654,3904,0.01596014,2025-11-25T18:28:00.190Z
7655,20212,0.01596082,2025-11-25T18:28:00.190Z
7656,7321,0.01596330,2025-11-25T18:28:00.190Z
7657,25460,0.01596333,2025-11-25T18:28:00.190Z
7658,1001,0.01596707,2025-11-25T18:28:00.190Z
7659,23668,0.01596847,2025-11-25T18:28:00.190Z
7660,11304,0.01597272,2025-11-25T18:28:00.190Z
7661,9234,0.01597731,2025-11-25T18:28:00.190Z
7662,14059,0.01597861,2025-11-25T18:28:00.190Z
7663,23364,0.01597985,2025-11-25T18:28:00.190Z
7664,5434,0.01598667,2025-11-25T18:28:00.190Z
7665,22507,0.01598974,2025-11-25T18:28:00.190Z
7666,22659,0.01599642,2025-11-25T18:28:00.190Z
7667,13746,0.01600411,2025-11-25T18:28:00.190Z
7668,14555,0.01600483,2025-11-25T18:28:00.190Z
7669,26144,0.01601074,2025-11-25T18:28:00.190Z
7670,22923,0.01601113,2025-11-25T18:28:00.190Z
7671,9558,0.01601215,2025-11-25T18:28:00.190Z
7672,1310,0.01601286,2025-11-25T18:28:00.190Z
7673,31,0.01601322,2025-11-25T18:28:00.190Z
7674,26557,0.01601646,2025-11-25T18:28:00.190Z
7675,13721,0.01601828,2025-11-25T18:28:00.190Z
7676,12589,0.01601969,2025-11-25T18:28:00.190Z
7677,20040,0.01602460,2025-11-25T18:28:00.190Z
7678,21569,0.01602472,2025-11-25T18:28:00.190Z
7679,27590,0.01603779,2025-11-25T18:28:00.190Z
7680,9899,0.01603946,2025-11-25T18:28:00.190Z
7681,26193,0.01604653,2025-11-25T18:28:00.190Z
7682,17079,0.01604737,2025-11-25T18:28:00.190Z
7683,23703,0.01605244,2025-11-25T18:28:00.190Z
7684,5745,0.01605462,2025-11-25T18:28:00.190Z
7685,3644,0.01605642,2025-11-25T18:28:00.190Z
7686,14476,0.01605783,2025-11-25T18:28:00.190Z
7687,5783,0.01606185,2025-11-25T18:28:00.190Z
7688,28817,0.01606428,2025-11-25T18:28:00.190Z
7689,8622,0.01606652,2025-11-25T18:28:00.190Z
7690,27557,0.01606938,2025-11-25T18:28:00.190Z
7691,21490,0.01606968,2025-11-25T18:28:00.190Z
7692,21724,0.01607121,2025-11-25T18:28:00.190Z
7693,13133,0.01608300,2025-11-25T18:28:00.190Z
7694,10105,0.01608643,2025-11-25T18:28:00.190Z
7695,21072,0.01608779,2025-11-25T18:28:00.190Z
7696,14149,0.01609034,2025-11-25T18:28:00.190Z
7697,7495,0.01609035,2025-11-25T18:28:00.190Z
7698,3668,0.01609209,2025-11-25T18:28:00.190Z
7699,12801,0.01609232,2025-11-25T18:28:00.190Z
7700,10470,0.01609808,2025-11-25T18:28:00.190Z
7701,12407,0.01610243,2025-11-25T18:28:00.190Z
7702,709,0.01610327,2025-11-25T18:28:00.190Z
7703,4574,0.01610352,2025-11-25T18:28:00.190Z
7704,25913,0.01610601,2025-11-25T18:28:00.190Z
7705,20321,0.01610673,2025-11-25T18:28:00.190Z
7706,20370,0.01610768,2025-11-25T18:28:00.190Z
7707,29685,0.01611075,2025-11-25T18:28:00.190Z
7708,9044,0.01611115,2025-11-25T18:28:00.190Z
