id_chamado,fk_tempo_abertura,fk_cliente,fk_motivo,fk_canal,fk_atendente,hora_inicio_atendimento,hora_finalizacao_atendimento,tempo_espera_seg,tempo_atendimento_seg,custo_atendimento,nota_atendimento,atendimento_resolvido
5547,2025031020,26928898863,5,CHATBOT,,2025-03-10T20:49:58.000Z,2025-03-10T20:51:56.000Z,0,118,0.01377303,3,Não
5549,2025043007,26933026259,3,CHATBOT,,2025-04-30T07:23:10.000Z,2025-04-30T07:25:27.000Z,0,137,0.00988658,3,Sim
12116,2025031602,46694252191,11,URA,,2025-03-16T02:12:45.000Z,2025-03-16T02:18:36.000Z,0,351,0.06660338,3,Não
12126,2025052402,46737657709,12,URA,,2025-05-24T02:06:49.000Z,2025-05-24T02:11:38.000Z,0,289,0.05658493,2,Não
12075,2025012207,46603064631,7,URA,,2025-01-22T07:35:36.000Z,2025-01-22T07:55:31.000Z,0,1195,0.03545459,3,Sim
12078,2025020109,46611537923,10,URA,,2025-02-01T09:12:47.000Z,2025-02-01T09:16:05.000Z,0,198,0.03107692,2,Não
12080,2025030616,46634598712,7,URA,,2025-03-06T16:26:48.000Z,2025-03-06T16:33:41.000Z,0,413,0.02504628,4,Não
12087,2025021908,46644527626,11,URA,,2025-02-19T08:33:42.000Z,2025-02-19T08:41:49.000Z,0,487,0.06562742,3,Sim
12088,2025050910,46645967990,3,URA,,2025-05-09T10:09:39.000Z,2025-05-09T10:18:17.000Z,0,518,0.04324489,3,Não
12096,2025050519,46662001098,11,URA,,2025-05-05T19:42:49.000Z,2025-05-05T19:52:04.000Z,0,555,0.07651337,2,Sim
12097,2025062204,46664859270,7,URA,,2025-06-22T04:05:48.000Z,2025-06-22T04:14:22.000Z,0,514,0.04264720,3,Não
12108,2025042713,46683961448,3,URA,,2025-04-27T13:16:07.000Z,2025-04-27T13:30:50.000Z,0,883,0.16483305,2,Não
12109,2025050212,46690446382,7,URA,,2025-05-02T12:20:58.000Z,2025-05-02T12:27:29.000Z,0,391,0.04757260,4,Não
12115,2025051509,46691231011,11,URA,,2025-05-15T09:46:46.000Z,2025-05-15T09:55:43.000Z,0,537,0.06429312,4,Não
12120,2025050522,46723188444,5,URA,,2025-05-05T22:33:10.000Z,2025-05-05T22:38:08.000Z,0,298,0.01547937,4,Não
12121,2025032310,46724063224,6,URA,,2025-03-23T10:31:30.000Z,2025-03-23T10:35:50.000Z,0,260,0.03784210,2,Não
5533,2025031803,26898156617,7,ATENDIMENTO ESPECIALIZADO,3,2025-03-18T03:30:17.000Z,2025-03-18T04:02:09.000Z,670,1912,0.33087568,3,Sim
5534,2025062811,26898156617,7,ATENDIMENTO ESPECIALIZADO,3,2025-06-28T11:15:43.000Z,2025-06-28T12:30:11.000Z,367,4468,4.21690832,3,Sim
5535,2025040821,26898156617,7,ATENDIMENTO ESPECIALIZADO,3,2025-04-08T21:25:09.000Z,2025-04-08T22:02:01.000Z,1003,2212,1.64733420,2,Sim
5518,2025060322,26857332695,9,ATENDIMENTO INICIAL,7,2025-06-03T23:03:47.000Z,2025-06-03T23:28:26.000Z,261,1479,1.01074297,3,Sim
5532,2025062610,26898156617,7,ATENDIMENTO ESPECIALIZADO,3,2025-06-26T11:11:49.000Z,2025-06-26T12:18:25.000Z,1135,3996,2.35124014,3,Sim
5522,2025041216,26864094488,7,ATENDIMENTO INICIAL,7,2025-04-12T16:51:23.000Z,2025-04-12T17:15:29.000Z,348,1446,0.36934365,4,Sim
5531,2025050601,26898156617,7,ATENDIMENTO INICIAL,7,2025-05-06T01:07:45.000Z,2025-05-06T01:26:51.000Z,171,1146,0.90077863,3,Não
5541,2025041003,26916977924,5,ATENDIMENTO INICIAL,7,2025-04-10T03:28:05.000Z,2025-04-10T03:40:02.000Z,447,717,0.08156327,3,Não
5544,2025012114,26921002416,9,ATENDIMENTO INICIAL,7,2025-01-21T14:56:18.000Z,2025-01-21T15:33:12.000Z,150,2214,0.95061311,3,Sim
5548,2025020712,26928898863,5,ATENDIMENTO INICIAL,7,2025-02-07T12:54:03.000Z,2025-02-07T13:03:04.000Z,492,541,0.34928632,5,Sim
5516,2025022507,26857196869,9,ATENDIMENTO INICIAL,7,2025-02-25T07:49:14.000Z,2025-02-25T08:42:02.000Z,11,3168,1.50189362,2,Não
12127,2025020209,46743717086,5,URA,,2025-02-02T09:22:13.000Z,2025-02-02T09:25:51.000Z,0,218,0.04318990,3,Não
12128,2025040419,46746224796,13,URA,,2025-04-04T19:19:33.000Z,2025-04-04T19:24:26.000Z,0,293,0.02710720,3,Não
5550,2025012300,26936727834,3,CHATBOT,,2025-01-23T00:51:40.000Z,2025-01-23T00:54:41.000Z,0,181,0.03253884,4,Sim
5552,2025050703,26940975857,9,CHATBOT,,2025-05-07T03:09:05.000Z,2025-05-07T03:12:37.000Z,0,212,0.00435200,3,Não
5553,2025031317,26943296587,7,CHATBOT,,2025-03-13T17:05:16.000Z,2025-03-13T17:07:09.000Z,0,113,0.00799962,3,Sim
5559,2025062011,26961929799,6,CHATBOT,,2025-06-20T11:34:21.000Z,2025-06-20T11:35:29.000Z,0,68,0.00497087,2,Não
5564,2025060118,26975334687,12,URA,,2025-06-01T18:42:18.000Z,2025-06-01T18:56:16.000Z,0,838,0.10490076,5,Não
5566,2025020221,26989731162,5,CHATBOT,,2025-02-02T21:23:12.000Z,2025-02-02T21:23:52.000Z,0,40,0.00036494,3,Não
5567,2025020312,26996033194,4,CHATBOT,,2025-02-03T12:23:55.000Z,2025-02-03T12:25:25.000Z,0,90,0.01491980,3,Não
5570,2025032809,27000721501,11,CHATBOT,,2025-03-28T09:15:53.000Z,2025-03-28T09:17:09.000Z,0,76,0.00778589,3,Não
5571,2025012508,27005230161,9,CHATBOT,,2025-01-25T08:22:19.000Z,2025-01-25T08:23:31.000Z,0,72,0.00751463,5,Não
5572,2025060623,27013443890,3,URA,,2025-06-06T23:36:33.000Z,2025-06-06T23:41:37.000Z,0,304,0.01562153,3,Não
5576,2025062310,27015511120,11,URA,,2025-06-23T10:10:27.000Z,2025-06-23T10:17:02.000Z,0,395,0.00110088,2,Não
5577,2025040406,27016838958,7,CHATBOT,,2025-04-04T06:49:26.000Z,2025-04-04T06:50:32.000Z,0,66,0.00948844,3,Não
5579,2025050112,27036103293,6,CHATBOT,,2025-05-01T12:40:48.000Z,2025-05-01T12:42:35.000Z,0,107,0.00921054,2,Não
5580,2025050413,27047950233,5,URA,,2025-05-04T13:45:20.000Z,2025-05-04T13:50:53.000Z,0,333,0.05583743,3,Não
5581,2025012120,27052241947,11,URA,,2025-01-21T20:56:16.000Z,2025-01-21T21:03:24.000Z,0,428,0.05848159,3,Sim
5582,2025051813,27053569189,3,URA,,2025-05-18T13:24:26.000Z,2025-05-18T13:42:46.000Z,0,1100,0.14738878,3,Sim
5585,2025010600,27075259337,12,CHATBOT,,2025-01-06T00:08:02.000Z,2025-01-06T00:10:19.000Z,0,137,0.00789535,5,Sim
5586,2025040907,27080612632,11,URA,,2025-04-09T07:32:42.000Z,2025-04-09T07:42:27.000Z,0,585,0.05673935,3,Não
12134,2025010603,46748904920,7,URA,,2025-01-06T03:55:50.000Z,2025-01-06T04:03:14.000Z,0,444,0.03133835,4,Sim
12149,2025031018,46766848550,11,URA,,2025-03-10T18:32:52.000Z,2025-03-10T18:42:37.000Z,0,585,0.02339874,2,Sim
12150,2025030711,46774611094,10,URA,,2025-03-07T11:52:46.000Z,2025-03-07T11:59:51.000Z,0,425,0.03588095,3,Não
12155,2025030813,46784151476,7,URA,,2025-03-08T13:32:17.000Z,2025-03-08T13:47:53.000Z,0,936,0.09641679,4,Sim
12156,2025050715,46784216795,6,URA,,2025-05-07T15:01:24.000Z,2025-05-07T15:10:51.000Z,0,567,0.08374061,3,Não
12160,2025010321,46785871090,9,URA,,2025-01-03T21:12:32.000Z,2025-01-03T21:21:08.000Z,0,516,0.09989014,3,Sim
12161,2025021713,46787428975,6,URA,,2025-02-17T13:38:06.000Z,2025-02-17T13:47:59.000Z,0,593,0.01704411,3,Não
12166,2025061004,46812959488,5,URA,,2025-06-10T04:52:39.000Z,2025-06-10T04:57:34.000Z,0,295,0.00987330,,Não
12168,2025021323,46817289290,5,URA,,2025-02-13T23:16:26.000Z,2025-02-13T23:22:04.000Z,0,338,0.05030958,,Não
12170,2025012808,46820949346,3,URA,,2025-01-28T08:10:17.000Z,2025-01-28T08:18:42.000Z,0,505,0.08482375,4,Não
12175,2025010608,46825961924,7,URA,,2025-01-06T08:53:40.000Z,2025-01-06T09:02:14.000Z,0,514,0.06205972,2,Não
12177,2025010101,46830874892,7,URA,,2025-01-01T01:37:52.000Z,2025-01-01T01:43:53.000Z,0,361,0.07173396,3,Não
12180,2025012909,46850611318,12,URA,,2025-01-29T09:15:51.000Z,2025-01-29T09:28:26.000Z,0,755,0.11726944,3,Sim
12184,2025010703,46862884063,3,URA,,2025-01-07T03:50:46.000Z,2025-01-07T04:00:33.000Z,0,587,0.11550699,4,Sim
5587,2025040221,27087009091,9,CHATBOT,,2025-04-02T21:32:50.000Z,2025-04-02T21:35:40.000Z,0,170,0.01424680,2,Sim
5590,2025042304,27110685541,6,URA,,2025-04-23T04:12:22.000Z,2025-04-23T04:24:39.000Z,0,737,0.12125218,3,Sim
5591,2025010621,27116134025,10,URA,,2025-01-06T21:03:17.000Z,2025-01-06T21:12:31.000Z,0,554,0.06013399,2,Não
5592,2025011407,27120996494,6,URA,,2025-01-14T07:06:33.000Z,2025-01-14T07:10:30.000Z,0,237,0.02759444,3,Sim
5602,2025051902,27153200449,3,URA,,2025-05-19T02:21:47.000Z,2025-05-19T02:38:19.000Z,0,992,0.00391479,3,Não
5603,2025062110,27154055697,10,CHATBOT,,2025-06-21T10:37:29.000Z,2025-06-21T10:38:09.000Z,0,40,0.00137091,4,Não
5574,2025020420,27013443890,3,ATENDIMENTO ESPECIALIZADO,3,2025-02-04T20:20:13.000Z,2025-02-04T21:38:53.000Z,677,4720,5.14611899,2,Sim
5575,2025032316,27013443890,3,ATENDIMENTO ESPECIALIZADO,3,2025-03-23T16:24:57.000Z,2025-03-23T17:30:33.000Z,861,3936,2.93338873,2,Sim
5598,2025021011,27127308233,8,ATENDIMENTO ESPECIALIZADO,3,2025-02-10T12:14:37.000Z,2025-02-10T12:54:29.000Z,922,2392,0.44597691,3,Sim
5599,2025032520,27127308233,8,ATENDIMENTO ESPECIALIZADO,3,2025-03-25T20:28:41.000Z,2025-03-25T20:42:15.000Z,468,814,0.04939569,2,Sim
5600,2025051218,27127308233,8,ATENDIMENTO ESPECIALIZADO,3,2025-05-12T18:40:09.000Z,2025-05-12T19:17:53.000Z,820,2264,0.10217310,2,Sim
5607,2025010711,27159246733,3,ATENDIMENTO ESPECIALIZADO,3,2025-01-07T12:00:32.000Z,2025-01-07T13:14:28.000Z,476,4436,0.72933583,2,Não
5555,2025060204,26945705354,9,ATENDIMENTO INICIAL,7,2025-06-02T04:17:14.000Z,2025-06-02T04:47:08.000Z,117,1794,1.13756012,2,Não
5563,2025013000,26968864028,6,ATENDIMENTO ESPECIALIZADO,3,2025-01-30T00:39:56.000Z,2025-01-30T01:39:50.000Z,420,3594,2.44396087,3,Sim
5562,2025060911,26968864028,6,ATENDIMENTO INICIAL,7,2025-06-09T11:25:28.000Z,2025-06-09T12:04:28.000Z,159,2340,1.82646335,4,Não
5568,2025031901,26996033194,4,ATENDIMENTO INICIAL,7,2025-03-19T01:32:30.000Z,2025-03-19T01:49:25.000Z,113,1015,0.65685855,2,Não
5569,2025031508,26996033194,4,ATENDIMENTO INICIAL,7,2025-03-15T08:14:27.000Z,2025-03-15T08:55:13.000Z,152,2446,1.51218222,5,Não
5573,2025010403,27013443890,3,ATENDIMENTO INICIAL,7,2025-01-04T03:48:59.000Z,2025-01-04T04:42:35.000Z,180,3216,2.47783676,4,Não
12136,2025050116,46751005012,6,ATENDIMENTO INICIAL,7,2025-05-01T16:29:30.000Z,2025-05-01T16:51:20.000Z,560,1310,0.47817797,3,Não
5594,2025012911,27127308233,8,ATENDIMENTO INICIAL,7,2025-01-29T11:48:10.000Z,2025-01-29T12:11:01.000Z,337,1371,0.65352578,2,Não
5595,2025050702,27127308233,8,ATENDIMENTO INICIAL,7,2025-05-07T02:06:18.000Z,2025-05-07T02:34:56.000Z,339,1718,0.55955501,2,Não
5596,2025050420,27127308233,8,ATENDIMENTO INICIAL,7,2025-05-04T20:48:12.000Z,2025-05-04T21:03:39.000Z,44,927,0.23049843,3,Não
5597,2025021209,27127308233,8,ATENDIMENTO INICIAL,7,2025-02-12T09:14:52.000Z,2025-02-12T09:38:58.000Z,416,1446,0.95375147,2,Sim
5604,2025012819,27154055697,10,ATENDIMENTO INICIAL,7,2025-01-28T19:47:49.000Z,2025-01-28T19:55:23.000Z,11,454,0.14997873,3,Sim
5606,2025013019,27159246733,3,ATENDIMENTO INICIAL,7,2025-01-30T19:53:49.000Z,2025-01-30T20:19:31.000Z,376,1542,1.22898707,2,Não
15763,2025050109,57796054215,6,ATENDIMENTO INICIAL,7,2025-05-01T09:25:27.000Z,2025-05-01T09:43:54.000Z,40,1107,0.63412840,2,Não
5615,2025010501,27174699133,11,CHATBOT,,2025-01-05T01:08:45.000Z,2025-01-05T01:10:02.000Z,0,77,0.01229646,3,Não
5619,2025062107,27189559459,11,CHATBOT,,2025-06-21T07:51:55.000Z,2025-06-21T07:53:39.000Z,0,104,0.01171712,4,Sim
5620,2025043007,27211299534,6,URA,,2025-04-30T07:32:44.000Z,2025-04-30T07:47:12.000Z,0,868,0.01773695,3,Não
5622,2025052723,27221404147,12,URA,,2025-05-27T23:51:27.000Z,2025-05-27T23:58:44.000Z,0,437,0.00365853,3,Sim
5623,2025032407,27224904376,7,URA,,2025-03-24T07:29:32.000Z,2025-03-24T07:37:55.000Z,0,503,0.01418698,2,Sim
5624,2025020401,27225121692,6,CHATBOT,,2025-02-04T01:03:51.000Z,2025-02-04T01:05:58.000Z,0,127,0.02340413,3,Não
5630,2025012823,27237059244,3,CHATBOT,,2025-01-28T23:28:28.000Z,2025-01-28T23:30:14.000Z,0,106,0.01328744,2,Sim
5635,2025011211,27251738053,10,URA,,2025-01-12T11:57:17.000Z,2025-01-12T12:02:23.000Z,0,306,0.00480908,,Sim
5636,2025042709,27254729931,9,URA,,2025-04-27T09:37:44.000Z,2025-04-27T09:45:22.000Z,0,458,0.02484400,,Não
12196,2025020409,46885788768,9,URA,,2025-02-04T09:45:15.000Z,2025-02-04T09:58:18.000Z,0,783,0.13308836,4,Não
12199,2025042806,46889657173,11,URA,,2025-04-28T06:24:47.000Z,2025-04-28T06:32:57.000Z,0,490,0.06477306,3,Não
12201,2025051518,46896164540,5,URA,,2025-05-15T18:05:41.000Z,2025-05-15T18:15:12.000Z,0,571,0.04500138,3,Não
12202,2025012907,46901796170,12,URA,,2025-01-29T07:11:39.000Z,2025-01-29T07:26:03.000Z,0,864,0.06719775,3,Não
12211,2025051403,46951691365,7,CHATBOT,,2025-05-14T03:06:35.000Z,2025-05-14T03:09:00.000Z,0,145,0.00728631,3,Sim
12217,2025060112,46976891802,5,URA,,2025-06-01T12:19:07.000Z,2025-06-01T12:24:08.000Z,0,301,0.03954422,3,Não
12218,2025041119,46978129930,10,URA,,2025-04-11T19:30:41.000Z,2025-04-11T19:36:45.000Z,0,364,0.03560364,2,Não
12221,2025050107,46980366174,11,URA,,2025-05-01T07:56:15.000Z,2025-05-01T08:02:00.000Z,0,345,0.05293876,2,Sim
12224,2025052314,46990836775,6,URA,,2025-05-23T14:00:16.000Z,2025-05-23T14:06:48.000Z,0,392,0.03501753,3,Não
12227,2025040107,46995793273,9,URA,,2025-04-01T07:17:14.000Z,2025-04-01T07:24:12.000Z,0,418,0.02265963,4,Não
12234,2025060710,47012115723,6,URA,,2025-06-07T10:46:16.000Z,2025-06-07T10:54:22.000Z,0,486,0.02184194,3,Não
12237,2025011403,47014733947,5,URA,,2025-01-14T03:44:41.000Z,2025-01-14T03:48:27.000Z,0,226,0.03428520,2,Não
12239,2025032215,47036318203,5,URA,,2025-03-22T15:37:57.000Z,2025-03-22T15:41:01.000Z,0,184,0.02629623,2,Não
12241,2025032711,47050230586,5,URA,,2025-03-27T11:02:13.000Z,2025-03-27T11:06:38.000Z,0,265,0.00410608,4,Não
12245,2025010108,47062300660,5,URA,,2025-01-01T08:43:59.000Z,2025-01-01T08:50:24.000Z,0,385,0.04315357,3,Não
12248,2025010720,47075173846,11,URA,,2025-01-07T20:12:06.000Z,2025-01-07T20:14:54.000Z,0,168,0.03188895,3,Sim
12253,2025020618,47084953796,3,URA,,2025-02-06T18:09:49.000Z,2025-02-06T18:16:54.000Z,0,425,0.07495282,2,Sim
12254,2025010611,47087552236,9,URA,,2025-01-06T11:46:03.000Z,2025-01-06T12:00:08.000Z,0,845,0.14987530,4,Sim
12258,2025060720,47105940825,11,URA,,2025-06-07T20:03:11.000Z,2025-06-07T20:12:41.000Z,0,570,0.00341547,4,Não
5639,2025020912,27269678655,5,CHATBOT,,2025-02-09T12:03:07.000Z,2025-02-09T12:04:43.000Z,0,96,0.00356801,3,Não
5641,2025042613,27274131715,11,URA,,2025-04-26T13:06:42.000Z,2025-04-26T13:15:44.000Z,0,542,0.05197906,2,Sim
5649,2025042220,27275562681,11,CHATBOT,,2025-04-22T20:41:09.000Z,2025-04-22T20:42:13.000Z,0,64,0.00565591,3,Não
5653,2025061900,27277789684,9,CHATBOT,,2025-06-19T00:28:28.000Z,2025-06-19T00:30:45.000Z,0,137,0.01680919,2,Não
5657,2025060613,27289073943,3,URA,,2025-06-06T13:18:18.000Z,2025-06-06T13:38:18.000Z,0,1200,0.04956067,3,Não
5658,2025011407,27293910584,9,CHATBOT,,2025-01-14T07:50:52.000Z,2025-01-14T07:53:13.000Z,0,141,0.01916875,3,Sim
5660,2025050410,27302151447,5,CHATBOT,,2025-05-04T10:25:11.000Z,2025-05-04T10:26:16.000Z,0,65,0.00096929,3,Não
5662,2025032814,27302608068,3,CHATBOT,,2025-03-28T14:16:43.000Z,2025-03-28T14:18:26.000Z,0,103,0.00988794,2,Não
5664,2025060711,27321669801,6,URA,,2025-06-07T11:00:42.000Z,2025-06-07T11:09:01.000Z,0,499,0.01406188,2,Não
5666,2025051822,27322005216,11,CHATBOT,,2025-05-18T22:46:49.000Z,2025-05-18T22:47:57.000Z,0,68,0.00472678,2,Não
5667,2025031520,27322983312,5,CHATBOT,,2025-03-15T20:31:49.000Z,2025-03-15T20:33:03.000Z,0,74,0.00639327,3,Não
5669,2025062713,27328213919,3,CHATBOT,,2025-06-27T13:30:12.000Z,2025-06-27T13:32:12.000Z,0,120,0.00559859,2,Não
5670,2025052703,27328808706,5,CHATBOT,,2025-05-27T03:29:26.000Z,2025-05-27T03:30:42.000Z,0,76,0.01406141,3,Não
5609,2025050900,27159246733,3,ATENDIMENTO ESPECIALIZADO,3,2025-05-09T00:17:41.000Z,2025-05-09T00:45:29.000Z,519,1668,1.82967683,3,Sim
5626,2025020322,27225121692,6,ATENDIMENTO ESPECIALIZADO,3,2025-02-03T23:12:06.000Z,2025-02-04T00:00:33.000Z,799,2907,1.07120181,4,Sim
5629,2025020321,27226343364,6,ATENDIMENTO ESPECIALIZADO,3,2025-02-03T22:03:58.000Z,2025-02-03T22:44:07.000Z,418,2409,1.49884444,3,Sim
5647,2025050101,27274293508,8,ATENDIMENTO ESPECIALIZADO,3,2025-05-01T01:31:59.000Z,2025-05-01T02:03:09.000Z,939,1870,2.24097059,2,Sim
5648,2025020103,27274293508,8,ATENDIMENTO ESPECIALIZADO,3,2025-02-01T03:36:25.000Z,2025-02-01T03:47:57.000Z,569,692,0.06032711,3,Sim
5651,2025041612,27275562681,11,ATENDIMENTO ESPECIALIZADO,3,2025-04-16T12:31:10.000Z,2025-04-16T13:09:40.000Z,505,2310,1.97746735,2,Sim
5652,2025012919,27275562681,11,ATENDIMENTO ESPECIALIZADO,3,2025-01-29T19:40:11.000Z,2025-01-29T19:53:57.000Z,1085,826,0.65236133,3,Sim
5656,2025013012,27288079303,6,ATENDIMENTO ESPECIALIZADO,3,2025-01-30T12:35:21.000Z,2025-01-30T12:54:39.000Z,1169,1158,1.21202621,3,Não
5621,2025042618,27211299534,6,ATENDIMENTO INICIAL,7,2025-04-26T18:06:32.000Z,2025-04-26T18:46:06.000Z,218,2374,1.25674341,2,Não
5608,2025040516,27159246733,3,ATENDIMENTO ESPECIALIZADO,3,2025-04-05T16:49:32.000Z,2025-04-05T17:13:08.000Z,1199,1416,0.56159223,3,Sim
5625,2025042406,27225121692,6,ATENDIMENTO INICIAL,7,2025-04-24T07:01:19.000Z,2025-04-24T07:32:15.000Z,197,1856,0.40991545,3,Não
5628,2025011305,27226343364,6,ATENDIMENTO INICIAL,7,2025-01-13T05:58:12.000Z,2025-01-13T06:09:49.000Z,231,697,0.14645363,4,Não
5637,2025031909,27254729931,9,ATENDIMENTO INICIAL,7,2025-03-19T09:24:40.000Z,2025-03-19T10:17:55.000Z,108,3195,0.29623388,,Não
5643,2025020117,27274293508,8,ATENDIMENTO INICIAL,7,2025-02-01T17:21:44.000Z,2025-02-01T17:34:44.000Z,197,780,0.14361804,3,Não
5644,2025041007,27274293508,8,ATENDIMENTO INICIAL,7,2025-04-10T07:30:45.000Z,2025-04-10T07:49:58.000Z,256,1153,0.67977710,2,Não
5645,2025042609,27274293508,8,ATENDIMENTO INICIAL,7,2025-04-26T09:53:26.000Z,2025-04-26T10:20:56.000Z,399,1650,0.77265513,2,Sim
5646,2025062020,27274293508,8,ATENDIMENTO INICIAL,7,2025-06-20T20:51:28.000Z,2025-06-20T21:18:08.000Z,470,1600,0.78217864,2,Sim
5650,2025051514,27275562681,11,ATENDIMENTO INICIAL,7,2025-05-15T14:43:27.000Z,2025-05-15T15:07:51.000Z,65,1464,0.36276907,4,Não
5655,2025021313,27288079303,6,ATENDIMENTO INICIAL,7,2025-02-13T14:04:09.000Z,2025-02-13T14:31:34.000Z,260,1645,0.10757175,5,Não
5663,2025010421,27302608068,3,ATENDIMENTO INICIAL,7,2025-01-04T21:30:00.000Z,2025-01-04T22:26:36.000Z,285,3396,2.65143318,3,Sim
5613,2025051305,27165609716,9,ATENDIMENTO INICIAL,7,2025-05-13T05:59:15.000Z,2025-05-13T06:28:09.000Z,231,1734,1.27272381,3,Não
12262,2025052211,47114989394,3,URA,,2025-05-22T11:10:08.000Z,2025-05-22T11:16:01.000Z,0,353,0.01657709,3,Sim
12276,2025020316,47156946099,11,URA,,2025-02-03T16:46:32.000Z,2025-02-03T16:49:12.000Z,0,160,0.02179412,4,Sim
12277,2025041508,47159903793,12,URA,,2025-04-15T08:05:09.000Z,2025-04-15T08:11:01.000Z,0,352,0.03432416,4,Não
12278,2025052621,47167960994,11,URA,,2025-05-26T21:42:01.000Z,2025-05-26T21:49:27.000Z,0,446,0.08844093,4,Sim
12279,2025040520,47170521930,10,URA,,2025-04-05T20:25:41.000Z,2025-04-05T20:28:42.000Z,0,181,0.00119498,4,Não
12282,2025062222,47180414590,5,URA,,2025-06-22T22:37:31.000Z,2025-06-22T22:45:52.000Z,0,501,0.00875199,3,Sim
12283,2025022707,47183743637,11,URA,,2025-02-27T07:42:00.000Z,2025-02-27T07:44:48.000Z,0,168,0.00857103,3,Não
12285,2025052722,47190902364,7,URA,,2025-05-27T22:09:18.000Z,2025-05-27T22:21:05.000Z,0,707,0.11344610,3,Não
12292,2025050602,47195572983,5,URA,,2025-05-06T02:34:06.000Z,2025-05-06T02:39:08.000Z,0,302,0.03300301,2,Não
12294,2025011209,47204324788,7,URA,,2025-01-12T09:03:32.000Z,2025-01-12T09:19:41.000Z,0,969,0.05762072,3,Sim
12295,2025022520,47208428373,5,URA,,2025-02-25T20:27:44.000Z,2025-02-25T20:32:57.000Z,0,313,0.04276531,2,Sim
12296,2025020621,47209483303,11,URA,,2025-02-06T21:25:25.000Z,2025-02-06T21:31:51.000Z,0,386,0.05842302,2,Sim
12300,2025041711,47218742947,9,URA,,2025-04-17T11:06:44.000Z,2025-04-17T11:25:52.000Z,0,1148,0.11225982,3,Sim
12303,2025041202,47226565394,5,URA,,2025-04-12T02:16:16.000Z,2025-04-12T02:19:29.000Z,0,193,0.03249638,2,Não
12305,2025042705,47237112455,6,URA,,2025-04-27T05:31:10.000Z,2025-04-27T05:37:14.000Z,0,364,0.03527933,3,Sim
12306,2025062319,47242173195,10,URA,,2025-06-23T19:57:01.000Z,2025-06-23T20:04:52.000Z,0,471,0.04431152,3,Não
12308,2025040217,47251886363,9,URA,,2025-04-02T17:01:18.000Z,2025-04-02T17:20:46.000Z,0,1168,0.07211289,3,Não
12312,2025021605,47260523072,7,URA,,2025-02-16T05:18:19.000Z,2025-02-16T05:26:33.000Z,0,494,0.05343056,3,Sim
12315,2025011918,47272283788,11,URA,,2025-01-19T18:59:40.000Z,2025-01-19T19:02:17.000Z,0,157,0.01047868,3,Não
12319,2025050521,47301576151,9,URA,,2025-05-05T21:34:44.000Z,2025-05-05T21:41:37.000Z,0,413,0.00464626,,Não
12324,2025062909,47331666543,6,URA,,2025-06-29T09:53:19.000Z,2025-06-29T10:03:45.000Z,0,626,0.00313838,2,Sim
5671,2025020901,27338783587,9,CHATBOT,,2025-02-09T01:25:24.000Z,2025-02-09T01:29:04.000Z,0,220,0.03954831,3,Não
5672,2025020701,27343193421,11,URA,,2025-02-07T01:25:33.000Z,2025-02-07T01:33:47.000Z,0,494,0.04330530,4,Não
5673,2025040301,27344693259,7,URA,,2025-04-03T01:14:16.000Z,2025-04-03T01:31:55.000Z,0,1059,0.17403214,3,Não
5684,2025010713,27365066324,3,URA,,2025-01-07T13:26:53.000Z,2025-01-07T13:34:51.000Z,0,478,0.06558927,3,Não
5685,2025031300,27368858617,10,URA,,2025-03-13T00:39:07.000Z,2025-03-13T00:45:01.000Z,0,354,0.02960501,3,Não
5692,2025031903,27383813060,6,CHATBOT,,2025-03-19T03:29:24.000Z,2025-03-19T03:30:17.000Z,0,53,0.00039879,2,Sim
5696,2025010522,27405952879,7,CHATBOT,,2025-01-05T22:50:56.000Z,2025-01-05T22:52:47.000Z,0,111,0.00897567,3,Sim
12329,2025052918,47343968123,7,URA,,2025-05-29T18:35:10.000Z,2025-05-29T18:52:32.000Z,0,1042,0.12447394,2,Não
12335,2025041414,47379354733,5,URA,,2025-04-14T14:42:21.000Z,2025-04-14T14:47:55.000Z,0,334,0.01092650,2,Sim
12337,2025060516,47383802402,3,URA,,2025-06-05T16:40:21.000Z,2025-06-05T16:57:57.000Z,0,1056,0.13342776,4,Sim
12341,2025061614,47404824218,5,URA,,2025-06-16T14:12:19.000Z,2025-06-16T14:16:06.000Z,0,227,0.03086749,2,Não
12344,2025021701,47415258949,6,URA,,2025-02-17T01:48:12.000Z,2025-02-17T01:58:00.000Z,0,588,0.03564096,2,Não
12346,2025040305,47420042766,5,URA,,2025-04-03T05:44:48.000Z,2025-04-03T05:54:18.000Z,0,570,0.08984394,3,Sim
12347,2025012318,47431682917,3,URA,,2025-01-23T18:43:59.000Z,2025-01-23T18:59:04.000Z,0,905,0.12681359,3,Não
12348,2025032406,47431804058,11,URA,,2025-03-24T06:11:20.000Z,2025-03-24T06:16:29.000Z,0,309,0.03833005,2,Não
12349,2025010917,47432383069,6,URA,,2025-01-09T17:00:19.000Z,2025-01-09T17:08:39.000Z,0,500,0.01877297,3,Não
12351,2025011023,47446736069,3,URA,,2025-01-10T23:30:57.000Z,2025-01-10T23:42:24.000Z,0,687,0.03912170,3,Não
12354,2025053007,47448417457,3,URA,,2025-05-30T07:20:58.000Z,2025-05-30T07:33:38.000Z,0,760,0.04821056,3,Sim
