data,ano,mes,dia,dia_semana_num,nome_dia_semana,nome_mes,fim_de_semana,trimestre,semestre,hora_do_dia,turno,sk_tempo
2024-08-09,2024,8,9,6,Sexta-feira,Agosto,Não,3,2,6,Manhã,2024080906
2024-08-10,2024,8,10,7,Sábado,Agosto,Sim,3,2,7,Manhã,2024081007
2024-08-11,2024,8,11,1,Domingo,Agosto,Sim,3,2,8,Manhã,2024081108
2024-08-12,2024,8,12,2,Segunda-feira,Agosto,Não,3,2,6,Manhã,2024081206
2024-08-13,2024,8,13,3,Terça-feira,Agosto,Não,3,2,7,Manhã,2024081307
2024-08-14,2024,8,14,4,Quarta-feira,Agosto,Não,3,2,8,Manhã,2024081408
2024-08-15,2024,8,15,5,Quinta-feira,Agosto,Não,3,2,6,Manhã,2024081506
2024-08-16,2024,8,16,6,Sexta-feira,Agosto,Não,3,2,7,Manhã,2024081607
2024-08-17,2024,8,17,7,Sábado,Agosto,Sim,3,2,8,Manhã,2024081708
2024-08-18,2024,8,18,1,Domingo,Agosto,Sim,3,2,6,Manhã,2024081806
2024-08-19,2024,8,19,2,Segunda-feira,Agosto,Não,3,2,7,Manhã,2024081907
2024-08-20,2024,8,20,3,Terça-feira,Agosto,Não,3,2,8,Manhã,2024082008
2024-08-21,2024,8,21,4,Quarta-feira,Agosto,Não,3,2,6,Manhã,2024082106
2024-08-22,2024,8,22,5,Quinta-feira,Agosto,Não,3,2,7,Manhã,2024082207
2024-08-23,2024,8,23,6,Sexta-feira,Agosto,Não,3,2,8,Manhã,2024082308
2024-08-24,2024,8,24,7,Sábado,Agosto,Sim,3,2,6,Manhã,2024082406
2024-08-25,2024,8,25,1,Domingo,Agosto,Sim,3,2,7,Manhã,2024082507
2024-08-26,2024,8,26,2,Segunda-feira,Agosto,Não,3,2,8,Manhã,2024082608
2024-08-27,2024,8,27,3,Terça-feira,Agosto,Não,3,2,6,Manhã,2024082706
2024-08-28,2024,8,28,4,Quarta-feira,Agosto,Não,3,2,7,Manhã,2024082807
2024-08-29,2024,8,29,5,Quinta-feira,Agosto,Não,3,2,8,Manhã,2024082908
2024-08-30,2024,8,30,6,Sexta-feira,Agosto,Não,3,2,6,Manhã,2024083006
2024-08-31,2024,8,31,7,Sábado,Agosto,Sim,3,2,7,Manhã,2024083107
2024-09-01,2024,9,1,1,Domingo,Setembro,Sim,3,2,8,Manhã,2024090108
2024-09-02,2024,9,2,2,Segunda-feira,Setembro,Não,3,2,6,Manhã,2024090206
2024-09-03,2024,9,3,3,Terça-feira,Setembro,Não,3,2,7,Manhã,2024090307
2024-09-04,2024,9,4,4,Quarta-feira,Setembro,Não,3,2,8,Manhã,2024090408
2024-09-05,2024,9,5,5,Quinta-feira,Setembro,Não,3,2,6,Manhã,2024090506
2024-09-06,2024,9,6,6,Sexta-feira,Setembro,Não,3,2,7,Manhã,2024090607
2024-09-07,2024,9,7,7,Sábado,Setembro,Sim,3,2,8,Manhã,2024090708
2024-09-08,2024,9,8,1,Domingo,Setembro,Sim,3,2,6,Manhã,2024090806
2024-09-09,2024,9,9,2,Segunda-feira,Setembro,Não,3,2,7,Manhã,2024090907
2024-09-10,2024,9,10,3,Terça-feira,Setembro,Não,3,2,8,Manhã,2024091008
2024-09-11,2024,9,11,4,Quarta-feira,Setembro,Não,3,2,6,Manhã,2024091106
2024-09-12,2024,9,12,5,Quinta-feira,Setembro,Não,3,2,7,Manhã,2024091207
2024-09-13,2024,9,13,6,Sexta-feira,Setembro,Não,3,2,8,Manhã,2024091308
2024-09-14,2024,9,14,7,Sábado,Setembro,Sim,3,2,6,Manhã,2024091406
2024-09-15,2024,9,15,1,Domingo,Setembro,Sim,3,2,7,Manhã,2024091507
2024-09-16,2024,9,16,2,Segunda-feira,Setembro,Não,3,2,8,Manhã,2024091608
2024-09-17,2024,9,17,3,Terça-feira,Setembro,Não,3,2,6,Manhã,2024091706
2024-09-18,2024,9,18,4,Quarta-feira,Setembro,Não,3,2,7,Manhã,2024091807
2024-09-19,2024,9,19,5,Quinta-feira,Setembro,Não,3,2,8,Manhã,2024091908
2024-09-20,2024,9,20,6,Sexta-feira,Setembro,Não,3,2,6,Manhã,2024092006
2024-09-21,2024,9,21,7,Sábado,Setembro,Sim,3,2,7,Manhã,2024092107
2024-09-22,2024,9,22,1,Domingo,Setembro,Sim,3,2,8,Manhã,2024092208
2024-09-23,2024,9,23,2,Segunda-feira,Setembro,Não,3,2,6,Manhã,2024092306
2024-09-24,2024,9,24,3,Terça-feira,Setembro,Não,3,2,7,Manhã,2024092407
2024-09-25,2024,9,25,4,Quarta-feira,Setembro,Não,3,2,8,Manhã,2024092508
2024-09-26,2024,9,26,5,Quinta-feira,Setembro,Não,3,2,6,Manhã,2024092606
2024-09-27,2024,9,27,6,Sexta-feira,Setembro,Não,3,2,7,Manhã,2024092707
2024-09-28,2024,9,28,7,Sábado,Setembro,Sim,3,2,8,Manhã,2024092808
2024-09-29,2024,9,29,1,Domingo,Setembro,Sim,3,2,6,Manhã,2024092906
2024-09-30,2024,9,30,2,Segunda-feira,Setembro,Não,3,2,7,Manhã,2024093007
2024-10-01,2024,10,1,3,Terça-feira,Outubro,Não,4,2,8,Manhã,2024100108
2024-10-02,2024,10,2,4,Quarta-feira,Outubro,Não,4,2,6,Manhã,2024100206
2024-10-03,2024,10,3,5,Quinta-feira,Outubro,Não,4,2,7,Manhã,2024100307
2024-10-04,2024,10,4,6,Sexta-feira,Outubro,Não,4,2,8,Manhã,2024100408
2024-10-05,2024,10,5,7,Sábado,Outubro,Sim,4,2,6,Manhã,2024100506
2024-10-06,2024,10,6,1,Domingo,Outubro,Sim,4,2,7,Manhã,2024100607
2024-10-07,2024,10,7,2,Segunda-feira,Outubro,Não,4,2,8,Manhã,2024100708
2024-10-08,2024,10,8,3,Terça-feira,Outubro,Não,4,2,6,Manhã,2024100806
2024-10-09,2024,10,9,4,Quarta-feira,Outubro,Não,4,2,7,Manhã,2024100907
2024-10-10,2024,10,10,5,Quinta-feira,Outubro,Não,4,2,8,Manhã,2024101008
2024-10-11,2024,10,11,6,Sexta-feira,Outubro,Não,4,2,6,Manhã,2024101106
2024-10-12,2024,10,12,7,Sábado,Outubro,Sim,4,2,7,Manhã,2024101207
2024-10-13,2024,10,13,1,Domingo,Outubro,Sim,4,2,8,Manhã,2024101308
2024-10-14,2024,10,14,2,Segunda-feira,Outubro,Não,4,2,6,Manhã,2024101406
2024-10-15,2024,10,15,3,Terça-feira,Outubro,Não,4,2,7,Manhã,2024101507
2024-10-16,2024,10,16,4,Quarta-feira,Outubro,Não,4,2,8,Manhã,2024101608
2024-10-17,2024,10,17,5,Quinta-feira,Outubro,Não,4,2,6,Manhã,2024101706
2024-10-18,2024,10,18,6,Sexta-feira,Outubro,Não,4,2,7,Manhã,2024101807
2024-10-19,2024,10,19,7,Sábado,Outubro,Sim,4,2,8,Manhã,2024101908
2024-10-20,2024,10,20,1,Domingo,Outubro,Sim,4,2,6,Manhã,2024102006
2024-10-21,2024,10,21,2,Segunda-feira,Outubro,Não,4,2,7,Manhã,2024102107
2024-10-22,2024,10,22,3,Terça-feira,Outubro,Não,4,2,8,Manhã,2024102208
2024-10-23,2024,10,23,4,Quarta-feira,Outubro,Não,4,2,6,Manhã,2024102306
2024-10-24,2024,10,24,5,Quinta-feira,Outubro,Não,4,2,7,Manhã,2024102407
2024-10-25,2024,10,25,6,Sexta-feira,Outubro,Não,4,2,8,Manhã,2024102508
2024-10-26,2024,10,26,7,Sábado,Outubro,Sim,4,2,6,Manhã,2024102606
2024-10-27,2024,10,27,1,Domingo,Outubro,Sim,4,2,7,Manhã,2024102707
2024-10-28,2024,10,28,2,Segunda-feira,Outubro,Não,4,2,8,Manhã,2024102808
2024-10-29,2024,10,29,3,Terça-feira,Outubro,Não,4,2,6,Manhã,2024102906
2024-10-30,2024,10,30,4,Quarta-feira,Outubro,Não,4,2,7,Manhã,2024103007
2024-10-31,2024,10,31,5,Quinta-feira,Outubro,Não,4,2,8,Manhã,2024103108
2024-11-01,2024,11,1,6,Sexta-feira,Novembro,Não,4,2,6,Manhã,2024110106
2024-11-02,2024,11,2,7,Sábado,Novembro,Sim,4,2,7,Manhã,2024110207
2024-11-03,2024,11,3,1,Domingo,Novembro,Sim,4,2,8,Manhã,2024110308
2024-11-04,2024,11,4,2,Segunda-feira,Novembro,Não,4,2,6,Manhã,2024110406
2024-11-05,2024,11,5,3,Terça-feira,Novembro,Não,4,2,7,Manhã,2024110507
2024-11-06,2024,11,6,4,Quarta-feira,Novembro,Não,4,2,8,Manhã,2024110608
2024-11-07,2024,11,7,5,Quinta-feira,Novembro,Não,4,2,6,Manhã,2024110706
2024-11-08,2024,11,8,6,Sexta-feira,Novembro,Não,4,2,7,Manhã,2024110807
2024-11-09,2024,11,9,7,Sábado,Novembro,Sim,4,2,8,Manhã,2024110908
2024-11-10,2024,11,10,1,Domingo,Novembro,Sim,4,2,6,Manhã,2024111006
2024-11-11,2024,11,11,2,Segunda-feira,Novembro,Não,4,2,7,Manhã,2024111107
2024-11-12,2024,11,12,3,Terça-feira,Novembro,Não,4,2,8,Manhã,2024111208
2024-11-13,2024,11,13,4,Quarta-feira,Novembro,Não,4,2,6,Manhã,2024111306
2024-11-14,2024,11,14,5,Quinta-feira,Novembro,Não,4,2,7,Manhã,2024111407
2024-11-15,2024,11,15,6,Sexta-feira,Novembro,Não,4,2,8,Manhã,2024111508
2024-11-16,2024,11,16,7,Sábado,Novembro,Sim,4,2,6,Manhã,2024111606
2024-11-17,2024,11,17,1,Domingo,Novembro,Sim,4,2,7,Manhã,2024111707
2024-11-18,2024,11,18,2,Segunda-feira,Novembro,Não,4,2,8,Manhã,2024111808
2024-11-19,2024,11,19,3,Terça-feira,Novembro,Não,4,2,6,Manhã,2024111906
2024-11-20,2024,11,20,4,Quarta-feira,Novembro,Não,4,2,7,Manhã,2024112007
2024-11-21,2024,11,21,5,Quinta-feira,Novembro,Não,4,2,8,Manhã,2024112108
2024-11-22,2024,11,22,6,Sexta-feira,Novembro,Não,4,2,6,Manhã,2024112206
2024-11-23,2024,11,23,7,Sábado,Novembro,Sim,4,2,7,Manhã,2024112307
2024-11-24,2024,11,24,1,Domingo,Novembro,Sim,4,2,8,Manhã,2024112408
2024-11-25,2024,11,25,2,Segunda-feira,Novembro,Não,4,2,6,Manhã,2024112506
2024-11-26,2024,11,26,3,Terça-feira,Novembro,Não,4,2,7,Manhã,2024112607
2024-11-27,2024,11,27,4,Quarta-feira,Novembro,Não,4,2,8,Manhã,2024112708
2024-11-28,2024,11,28,5,Quinta-feira,Novembro,Não,4,2,6,Manhã,2024112806
2024-11-29,2024,11,29,6,Sexta-feira,Novembro,Não,4,2,7,Manhã,2024112907
2024-11-30,2024,11,30,7,Sábado,Novembro,Sim,4,2,8,Manhã,2024113008
2024-12-01,2024,12,1,1,Domingo,Dezembro,Sim,4,2,6,Manhã,2024120106
2024-12-02,2024,12,2,2,Segunda-feira,Dezembro,Não,4,2,7,Manhã,2024120207
2024-12-03,2024,12,3,3,Terça-feira,Dezembro,Não,4,2,8,Manhã,2024120308
2024-12-04,2024,12,4,4,Quarta-feira,Dezembro,Não,4,2,6,Manhã,2024120406
2024-12-05,2024,12,5,5,Quinta-feira,Dezembro,Não,4,2,7,Manhã,2024120507
2024-12-06,2024,12,6,6,Sexta-feira,Dezembro,Não,4,2,8,Manhã,2024120608
2024-12-07,2024,12,7,7,Sábado,Dezembro,Sim,4,2,6,Manhã,2024120706
2024-12-08,2024,12,8,1,Domingo,Dezembro,Sim,4,2,7,Manhã,2024120807
2024-12-09,2024,12,9,2,Segunda-feira,Dezembro,Não,4,2,8,Manhã,2024120908
2024-12-10,2024,12,10,3,Terça-feira,Dezembro,Não,4,2,6,Manhã,2024121006
2024-12-11,2024,12,11,4,Quarta-feira,Dezembro,Não,4,2,7,Manhã,2024121107
2024-12-12,2024,12,12,5,Quinta-feira,Dezembro,Não,4,2,8,Manhã,2024121208
2024-12-13,2024,12,13,6,Sexta-feira,Dezembro,Não,4,2,6,Manhã,2024121306
2024-12-14,2024,12,14,7,Sábado,Dezembro,Sim,4,2,7,Manhã,2024121407
2024-12-15,2024,12,15,1,Domingo,Dezembro,Sim,4,2,8,Manhã,2024121508
2024-12-16,2024,12,16,2,Segunda-feira,Dezembro,Não,4,2,6,Manhã,2024121606
2024-12-17,2024,12,17,3,Terça-feira,Dezembro,Não,4,2,7,Manhã,2024121707
2024-12-18,2024,12,18,4,Quarta-feira,Dezembro,Não,4,2,8,Manhã,2024121808
2024-12-19,2024,12,19,5,Quinta-feira,Dezembro,Não,4,2,6,Manhã,2024121906
2024-12-20,2024,12,20,6,Sexta-feira,Dezembro,Não,4,2,7,Manhã,2024122007
2024-12-21,2024,12,21,7,Sábado,Dezembro,Sim,4,2,8,Manhã,2024122108
2024-12-22,2024,12,22,1,Domingo,Dezembro,Sim,4,2,6,Manhã,2024122206
2024-12-23,2024,12,23,2,Segunda-feira,Dezembro,Não,4,2,7,Manhã,2024122307
2024-12-24,2024,12,24,3,Terça-feira,Dezembro,Não,4,2,8,Manhã,2024122408
2024-12-25,2024,12,25,4,Quarta-feira,Dezembro,Não,4,2,6,Manhã,2024122506
2024-12-26,2024,12,26,5,Quinta-feira,Dezembro,Não,4,2,7,Manhã,2024122607
2024-12-27,2024,12,27,6,Sexta-feira,Dezembro,Não,4,2,8,Manhã,2024122708
2024-12-28,2024,12,28,7,Sábado,Dezembro,Sim,4,2,6,Manhã,2024122806
2024-12-29,2024,12,29,1,Domingo,Dezembro,Sim,4,2,7,Manhã,2024122907
2024-12-30,2024,12,30,2,Segunda-feira,Dezembro,Não,4,2,8,Manhã,2024123008
2024-12-31,2024,12,31,3,Terça-feira,Dezembro,Não,4,2,6,Manhã,2024123106
2025-01-01,2025,1,1,4,Quarta-feira,Janeiro,Não,1,1,7,Manhã,2025010107
2025-01-02,2025,1,2,5,Quinta-feira,Janeiro,Não,1,1,8,Manhã,2025010208
2025-01-03,2025,1,3,6,Sexta-feira,Janeiro,Não,1,1,6,Manhã,2025010306
2025-01-04,2025,1,4,7,Sábado,Janeiro,Sim,1,1,7,Manhã,2025010407
2025-01-05,2025,1,5,1,Domingo,Janeiro,Sim,1,1,8,Manhã,2025010508
2025-01-06,2025,1,6,2,Segunda-feira,Janeiro,Não,1,1,6,Manhã,2025010606
2025-01-07,2025,1,7,3,Terça-feira,Janeiro,Não,1,1,7,Manhã,2025010707
2025-01-08,2025,1,8,4,Quarta-feira,Janeiro,Não,1,1,8,Manhã,2025010808
2025-01-09,2025,1,9,5,Quinta-feira,Janeiro,Não,1,1,6,Manhã,2025010906
2025-01-10,2025,1,10,6,Sexta-feira,Janeiro,Não,1,1,7,Manhã,2025011007
2025-01-11,2025,1,11,7,Sábado,Janeiro,Sim,1,1,8,Manhã,2025011108
2025-01-12,2025,1,12,1,Domingo,Janeiro,Sim,1,1,6,Manhã,2025011206
2025-01-13,2025,1,13,2,Segunda-feira,Janeiro,Não,1,1,7,Manhã,2025011307
2025-01-14,2025,1,14,3,Terça-feira,Janeiro,Não,1,1,8,Manhã,2025011408
2025-01-15,2025,1,15,4,Quarta-feira,Janeiro,Não,1,1,6,Manhã,2025011506
2025-01-16,2025,1,16,5,Quinta-feira,Janeiro,Não,1,1,7,Manhã,2025011607
2025-01-17,2025,1,17,6,Sexta-feira,Janeiro,Não,1,1,8,Manhã,2025011708
2025-01-18,2025,1,18,7,Sábado,Janeiro,Sim,1,1,6,Manhã,2025011806
2025-01-19,2025,1,19,1,Domingo,Janeiro,Sim,1,1,7,Manhã,2025011907
2025-01-20,2025,1,20,2,Segunda-feira,Janeiro,Não,1,1,8,Manhã,2025012008
2025-01-21,2025,1,21,3,Terça-feira,Janeiro,Não,1,1,6,Manhã,2025012106
2025-01-22,2025,1,22,4,Quarta-feira,Janeiro,Não,1,1,7,Manhã,2025012207
2025-01-23,2025,1,23,5,Quinta-feira,Janeiro,Não,1,1,8,Manhã,2025012308
2025-01-24,2025,1,24,6,Sexta-feira,Janeiro,Não,1,1,6,Manhã,2025012406
2025-01-25,2025,1,25,7,Sábado,Janeiro,Sim,1,1,7,Manhã,2025012507
2025-01-26,2025,1,26,1,Domingo,Janeiro,Sim,1,1,8,Manhã,2025012608
2025-01-27,2025,1,27,2,Segunda-feira,Janeiro,Não,1,1,6,Manhã,2025012706
2025-01-28,2025,1,28,3,Terça-feira,Janeiro,Não,1,1,7,Manhã,2025012807
2025-01-29,2025,1,29,4,Quarta-feira,Janeiro,Não,1,1,8,Manhã,2025012908
2025-01-30,2025,1,30,5,Quinta-feira,Janeiro,Não,1,1,6,Manhã,2025013006
2025-01-31,2025,1,31,6,Sexta-feira,Janeiro,Não,1,1,7,Manhã,2025013107
2025-02-01,2025,2,1,7,Sábado,Fevereiro,Sim,1,1,8,Manhã,2025020108
2025-02-02,2025,2,2,1,Domingo,Fevereiro,Sim,1,1,6,Manhã,2025020206
2025-02-03,2025,2,3,2,Segunda-feira,Fevereiro,Não,1,1,7,Manhã,2025020307
2025-02-04,2025,2,4,3,Terça-feira,Fevereiro,Não,1,1,8,Manhã,2025020408
2025-02-05,2025,2,5,4,Quarta-feira,Fevereiro,Não,1,1,6,Manhã,2025020506
2025-02-06,2025,2,6,5,Quinta-feira,Fevereiro,Não,1,1,7,Manhã,2025020607
2025-02-07,2025,2,7,6,Sexta-feira,Fevereiro,Não,1,1,8,Manhã,2025020708
2025-02-08,2025,2,8,7,Sábado,Fevereiro,Sim,1,1,6,Manhã,2025020806
2025-02-09,2025,2,9,1,Domingo,Fevereiro,Sim,1,1,7,Manhã,2025020907
2025-02-10,2025,2,10,2,Segunda-feira,Fevereiro,Não,1,1,8,Manhã,2025021008
2025-02-11,2025,2,11,3,Terça-feira,Fevereiro,Não,1,1,6,Manhã,2025021106
2025-02-12,2025,2,12,4,Quarta-feira,Fevereiro,Não,1,1,7,Manhã,2025021207
2025-02-13,2025,2,13,5,Quinta-feira,Fevereiro,Não,1,1,8,Manhã,2025021308
2025-02-14,2025,2,14,6,Sexta-feira,Fevereiro,Não,1,1,6,Manhã,2025021406
2025-02-15,2025,2,15,7,Sábado,Fevereiro,Sim,1,1,7,Manhã,2025021507
2025-02-16,2025,2,16,1,Domingo,Fevereiro,Sim,1,1,8,Manhã,2025021608
2025-02-17,2025,2,17,2,Segunda-feira,Fevereiro,Não,1,1,6,Manhã,2025021706
2025-02-18,2025,2,18,3,Terça-feira,Fevereiro,Não,1,1,7,Manhã,2025021807
2025-02-19,2025,2,19,4,Quarta-feira,Fevereiro,Não,1,1,8,Manhã,2025021908
2025-02-20,2025,2,20,5,Quinta-feira,Fevereiro,Não,1,1,6,Manhã,2025022006
2025-02-21,2025,2,21,6,Sexta-feira,Fevereiro,Não,1,1,7,Manhã,2025022107
2025-02-22,2025,2,22,7,Sábado,Fevereiro,Sim,1,1,8,Manhã,2025022208
2025-02-23,2025,2,23,1,Domingo,Fevereiro,Sim,1,1,6,Manhã,2025022306
2025-02-24,2025,2,24,2,Segunda-feira,Fevereiro,Não,1,1,7,Manhã,2025022407
2025-02-25,2025,2,25,3,Terça-feira,Fevereiro,Não,1,1,8,Manhã,2025022508
2025-02-26,2025,2,26,4,Quarta-feira,Fevereiro,Não,1,1,6,Manhã,2025022606
2025-02-27,2025,2,27,5,Quinta-feira,Fevereiro,Não,1,1,7,Manhã,2025022707
2025-02-28,2025,2,28,6,Sexta-feira,Fevereiro,Não,1,1,8,Manhã,2025022808
2025-03-01,2025,3,1,7,Sábado,Março,Sim,1,1,6,Manhã,2025030106
2025-03-02,2025,3,2,1,Domingo,Março,Sim,1,1,7,Manhã,2025030207
2025-03-03,2025,3,3,2,Segunda-feira,Março,Não,1,1,8,Manhã,2025030308
2025-03-04,2025,3,4,3,Terça-feira,Março,Não,1,1,6,Manhã,2025030406
2025-03-05,2025,3,5,4,Quarta-feira,Março,Não,1,1,7,Manhã,2025030507
2025-03-06,2025,3,6,5,Quinta-feira,Março,Não,1,1,8,Manhã,2025030608
2025-03-07,2025,3,7,6,Sexta-feira,Março,Não,1,1,6,Manhã,2025030706
2025-03-08,2025,3,8,7,Sábado,Março,Sim,1,1,7,Manhã,2025030807
2025-03-09,2025,3,9,1,Domingo,Março,Sim,1,1,8,Manhã,2025030908
2025-03-10,2025,3,10,2,Segunda-feira,Março,Não,1,1,6,Manhã,2025031006
2025-03-11,2025,3,11,3,Terça-feira,Março,Não,1,1,7,Manhã,2025031107
2025-03-12,2025,3,12,4,Quarta-feira,Março,Não,1,1,8,Manhã,2025031208
2025-03-13,2025,3,13,5,Quinta-feira,Março,Não,1,1,6,Manhã,2025031306
2025-03-14,2025,3,14,6,Sexta-feira,Março,Não,1,1,7,Manhã,2025031407
2025-03-15,2025,3,15,7,Sábado,Março,Sim,1,1,8,Manhã,2025031508
2025-03-16,2025,3,16,1,Domingo,Março,Sim,1,1,6,Manhã,2025031606
2025-03-17,2025,3,17,2,Segunda-feira,Março,Não,1,1,7,Manhã,2025031707
2025-03-18,2025,3,18,3,Terça-feira,Março,Não,1,1,8,Manhã,2025031808
2025-03-19,2025,3,19,4,Quarta-feira,Março,Não,1,1,6,Manhã,2025031906
2025-03-20,2025,3,20,5,Quinta-feira,Março,Não,1,1,7,Manhã,2025032007
2025-03-21,2025,3,21,6,Sexta-feira,Março,Não,1,1,8,Manhã,2025032108
2025-03-22,2025,3,22,7,Sábado,Março,Sim,1,1,6,Manhã,2025032206
2025-03-23,2025,3,23,1,Domingo,Março,Sim,1,1,7,Manhã,2025032307
2025-03-24,2025,3,24,2,Segunda-feira,Março,Não,1,1,8,Manhã,2025032408
2025-03-25,2025,3,25,3,Terça-feira,Março,Não,1,1,6,Manhã,2025032506
2025-03-26,2025,3,26,4,Quarta-feira,Março,Não,1,1,7,Manhã,2025032607
2025-03-27,2025,3,27,5,Quinta-feira,Março,Não,1,1,8,Manhã,2025032708
2025-03-28,2025,3,28,6,Sexta-feira,Março,Não,1,1,6,Manhã,2025032806
2025-03-29,2025,3,29,7,Sábado,Março,Sim,1,1,7,Manhã,2025032907
2025-03-30,2025,3,30,1,Domingo,Março,Sim,1,1,8,Manhã,2025033008
2025-03-31,2025,3,31,2,Segunda-feira,Março,Não,1,1,6,Manhã,2025033106
2025-04-01,2025,4,1,3,Terça-feira,Abril,Não,2,1,7,Manhã,2025040107
2025-04-02,2025,4,2,4,Quarta-feira,Abril,Não,2,1,8,Manhã,2025040208
2025-04-03,2025,4,3,5,Quinta-feira,Abril,Não,2,1,6,Manhã,2025040306
2025-04-04,2025,4,4,6,Sexta-feira,Abril,Não,2,1,7,Manhã,2025040407
2025-04-05,2025,4,5,7,Sábado,Abril,Sim,2,1,8,Manhã,2025040508
2025-04-06,2025,4,6,1,Domingo,Abril,Sim,2,1,6,Manhã,2025040606
2025-04-07,2025,4,7,2,Segunda-feira,Abril,Não,2,1,7,Manhã,2025040707
2025-04-08,2025,4,8,3,Terça-feira,Abril,Não,2,1,8,Manhã,2025040808
2025-04-09,2025,4,9,4,Quarta-feira,Abril,Não,2,1,6,Manhã,2025040906
2025-04-10,2025,4,10,5,Quinta-feira,Abril,Não,2,1,7,Manhã,2025041007
2025-04-11,2025,4,11,6,Sexta-feira,Abril,Não,2,1,8,Manhã,2025041108
2025-04-12,2025,4,12,7,Sábado,Abril,Sim,2,1,6,Manhã,2025041206
2025-04-13,2025,4,13,1,Domingo,Abril,Sim,2,1,7,Manhã,2025041307
2025-04-14,2025,4,14,2,Segunda-feira,Abril,Não,2,1,8,Manhã,2025041408
2025-04-15,2025,4,15,3,Terça-feira,Abril,Não,2,1,6,Manhã,2025041506
2025-04-16,2025,4,16,4,Quarta-feira,Abril,Não,2,1,7,Manhã,2025041607
2025-04-17,2025,4,17,5,Quinta-feira,Abril,Não,2,1,8,Manhã,2025041708
2025-04-18,2025,4,18,6,Sexta-feira,Abril,Não,2,1,6,Manhã,2025041806
2025-04-19,2025,4,19,7,Sábado,Abril,Sim,2,1,7,Manhã,2025041907
2025-04-20,2025,4,20,1,Domingo,Abril,Sim,2,1,8,Manhã,2025042008
2025-04-21,2025,4,21,2,Segunda-feira,Abril,Não,2,1,6,Manhã,2025042106
2025-04-22,2025,4,22,3,Terça-feira,Abril,Não,2,1,7,Manhã,2025042207
2025-04-23,2025,4,23,4,Quarta-feira,Abril,Não,2,1,8,Manhã,2025042308
2025-04-24,2025,4,24,5,Quinta-feira,Abril,Não,2,1,6,Manhã,2025042406
2025-04-25,2025,4,25,6,Sexta-feira,Abril,Não,2,1,7,Manhã,2025042507
2025-04-26,2025,4,26,7,Sábado,Abril,Sim,2,1,8,Manhã,2025042608
2025-04-27,2025,4,27,1,Domingo,Abril,Sim,2,1,6,Manhã,2025042706
2025-04-28,2025,4,28,2,Segunda-feira,Abril,Não,2,1,7,Manhã,2025042807
2025-04-29,2025,4,29,3,Terça-feira,Abril,Não,2,1,8,Manhã,2025042908
2025-04-30,2025,4,30,4,Quarta-feira,Abril,Não,2,1,6,Manhã,2025043006
2025-05-01,2025,5,1,5,Quinta-feira,Maio,Não,2,1,7,Manhã,2025050107
2025-05-02,2025,5,2,6,Sexta-feira,Maio,Não,2,1,8,Manhã,2025050208
2025-05-03,2025,5,3,7,Sábado,Maio,Sim,2,1,6,Manhã,2025050306
2025-05-04,2025,5,4,1,Domingo,Maio,Sim,2,1,7,Manhã,2025050407
2025-05-05,2025,5,5,2,Segunda-feira,Maio,Não,2,1,8,Manhã,2025050508
2025-05-06,2025,5,6,3,Terça-feira,Maio,Não,2,1,6,Manhã,2025050606
2025-05-07,2025,5,7,4,Quarta-feira,Maio,Não,2,1,7,Manhã,2025050707
2025-05-08,2025,5,8,5,Quinta-feira,Maio,Não,2,1,8,Manhã,2025050808
2025-05-09,2025,5,9,6,Sexta-feira,Maio,Não,2,1,6,Manhã,2025050906
2025-05-10,2025,5,10,7,Sábado,Maio,Sim,2,1,7,Manhã,2025051007
2025-05-11,2025,5,11,1,Domingo,Maio,Sim,2,1,8,Manhã,2025051108
2025-05-12,2025,5,12,2,Segunda-feira,Maio,Não,2,1,6,Manhã,2025051206
2025-05-13,2025,5,13,3,Terça-feira,Maio,Não,2,1,7,Manhã,2025051307
2025-05-14,2025,5,14,4,Quarta-feira,Maio,Não,2,1,8,Manhã,2025051408
2025-05-15,2025,5,15,5,Quinta-feira,Maio,Não,2,1,6,Manhã,2025051506
2025-05-16,2025,5,16,6,Sexta-feira,Maio,Não,2,1,7,Manhã,2025051607
2025-05-17,2025,5,17,7,Sábado,Maio,Sim,2,1,8,Manhã,2025051708
2025-05-18,2025,5,18,1,Domingo,Maio,Sim,2,1,6,Manhã,2025051806
2025-05-19,2025,5,19,2,Segunda-feira,Maio,Não,2,1,7,Manhã,2025051907
2025-05-20,2025,5,20,3,Terça-feira,Maio,Não,2,1,8,Manhã,2025052008
2025-05-21,2025,5,21,4,Quarta-feira,Maio,Não,2,1,6,Manhã,2025052106
2025-05-22,2025,5,22,5,Quinta-feira,Maio,Não,2,1,7,Manhã,2025052207
2025-05-23,2025,5,23,6,Sexta-feira,Maio,Não,2,1,8,Manhã,2025052308
2025-05-24,2025,5,24,7,Sábado,Maio,Sim,2,1,6,Manhã,2025052406
2025-05-25,2025,5,25,1,Domingo,Maio,Sim,2,1,7,Manhã,2025052507
2025-05-26,2025,5,26,2,Segunda-feira,Maio,Não,2,1,8,Manhã,2025052608
2025-05-27,2025,5,27,3,Terça-feira,Maio,Não,2,1,6,Manhã,2025052706
2025-05-28,2025,5,28,4,Quarta-feira,Maio,Não,2,1,7,Manhã,2025052807
2025-05-29,2025,5,29,5,Quinta-feira,Maio,Não,2,1,8,Manhã,2025052908
